StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ResponseId,Q1,Q2,Q3,Q4,Q5,Q6,,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20
11/19/2024 16:40:32,11/19/2024 16:42:08,100,96,True,11/19/2024 16:42:09,R_5SYbwGorzsHMKg9,,,,,41.8244,-71.408,anonymous,EN,R_5SYbwGorzsHMKg9,3,25-29,Female,Not married,,,,4 year degree,"$100,000-$199,999",Democrat,Definitely Wrong,Somewhat Wrong,Kamala Harris,Somewhat Excited,Somewhat Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,I would need more information to make a decision
11/19/2024 16:42:09,11/19/2024 16:44:34,100,144,True,11/19/2024 16:44:35,R_5D5OBOmxXwSFIud,,,,,41.8244,-71.408,anonymous,EN,R_5D5OBOmxXwSFIud,3,30-39,Male,Not married,White,None,,4 year degree,"$100,000-$199,999",Democrat,Somewhat Wrong,Unsure,Kamala Harris,Somewhat Excited,Unsure,Somewhat Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Definitely
11/19/2024 16:44:38,11/19/2024 16:45:53,100,74,True,11/19/2024 16:45:53,R_1vddk9ranxEVBgF,,,,,41.8244,-71.408,anonymous,EN,R_1vddk9ranxEVBgF,3,50-64,Male,Not married,White,Protestant / Other Christian Denomination,,Some college,"Less than $30,000",Independent,Somewhat Wrong,Unsure,Donald Trump,Not at all Excited,Not at All Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I did not feel like I had all the information necessary to vote early or by mail,Definitely,Definitely Not
11/19/2024 16:45:58,11/19/2024 16:47:25,100,87,True,11/19/2024 16:47:26,R_1ksf5WN1b2qGxbj,,,,,41.8244,-71.408,anonymous,EN,R_1ksf5WN1b2qGxbj,3,50-64,Female,Married,"Black or African American,Native Hawaiian or Pacific Islander",Protestant / Other Christian Denomination,,Doctorate,"$200,000 or more",Independent,Unsure,Somewhat Right,Kamala Harris,Not Very Excited,Somewhat Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,Today was the best option for my schedule,Definitely,I would need more information to make a decision
11/19/2024 16:47:07,11/19/2024 16:48:38,100,90,True,11/19/2024 16:48:38,R_7n2EhENfHAnGHvW,,,,,41.8244,-71.408,anonymous,EN,R_7n2EhENfHAnGHvW,3,25-29,Male,Married,White,Protestant / Other Christian Denomination,,4 year degree,"$50,000-$100,000",Democrat,Somewhat Wrong,Somewhat Wrong,Kamala Harris,Not Very Excited,Somewhat Confident,Very Confident,Somewhat Confident,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house,Social Media","I prefer voting on election day,I forgot to vote early or by mail",Definitely,Definitely
11/19/2024 16:47:32,11/19/2024 16:48:42,100,69,True,11/19/2024 16:48:42,R_7b3LKgNQ0vGHd2w,,,,,41.8244,-71.408,anonymous,EN,R_7b3LKgNQ0vGHd2w,3,30-39,Male,Not married,White,Judaism,,Doctorate,"$200,000 or more",Republican,Somewhat Wrong,Definitely Wrong,Donald Trump,Somewhat Excited,Not at All Confident,Somewhat Confident,Somewhat Confident,Social Media,I prefer voting on election day,Probably Not,Probably
11/19/2024 16:48:41,11/19/2024 16:49:49,100,68,True,11/19/2024 16:49:50,R_61kj1AqLC57eBaN,,,,,41.8244,-71.408,anonymous,EN,R_61kj1AqLC57eBaN,3,30-39,Female,Married,White,Catholic,,4 year degree,"$100,000-$199,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Somewhat Excited,Somewhat Confident,Very Confident,Somewhat Confident,Rhode Island Secretary of State's Website,Today was the best option for my schedule,Definitely,Definitely
11/19/2024 16:48:46,11/19/2024 16:49:57,100,70,True,11/19/2024 16:49:58,R_1lLY44yuJEm0l2i,,,,,41.8244,-71.408,anonymous,EN,R_1lLY44yuJEm0l2i,3,50-64,Female,Not married,Black or African American,None,,High school graduate / GED,"Less than $30,000",Democrat,Unsure,Unsure,Kamala Harris,Somewhat Excited,Not Very Confident,Somewhat Confident,Somewhat Confident,Friends/Family,I prefer voting on election day,Probably,Probably
11/19/2024 16:49:51,11/19/2024 16:51:03,100,71,True,11/19/2024 16:51:03,R_5Old2j4g6zOX9FF,,,,,41.8244,-71.408,anonymous,EN,R_5Old2j4g6zOX9FF,3,25-29,Female,Not married,Hispanic or Latino/a,Buddhism,,Some college,"$30,000-$49,999",Independent,Unsure,Somewhat Right,Kamala Harris,Very Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,"The Voter Information Handbook sent to my house,Social Media,Friends/Family,Religious/Community Organizations","I prefer voting on election day,Today was the best option for my schedule",Definitely,Definitely
11/19/2024 16:49:52,11/19/2024 16:51:28,100,96,True,11/19/2024 16:51:29,R_3kRXzyoosRfM53d,,,,,41.8244,-71.408,anonymous,EN,R_3kRXzyoosRfM53d,5,50-64,Male,Married,Black or African American,Protestant / Other Christian Denomination,,Some college,"$50,000-$100,000",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Somewhat Confident,Friends/Family,I prefer voting on election day,Definitely,Definitely
11/19/2024 16:50:03,11/19/2024 16:51:30,100,87,True,11/19/2024 16:51:31,R_3kNU0LnzWIgcskq,,,,,41.8244,-71.408,anonymous,EN,R_3kNU0LnzWIgcskq,3,65 or older,Female,Not married,White,Catholic,,Professional degree,"$100,000-$199,999",Democrat,Somewhat Right,Definitely Right,Kamala Harris,Not at all Excited,Very Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Probably Not,
11/19/2024 16:51:10,11/19/2024 16:52:08,100,58,True,11/19/2024 16:52:09,R_7zp9kXX9CgaQfk2,,,,,41.8244,-71.408,anonymous,EN,R_7zp9kXX9CgaQfk2,3,30-39,Female,Not married,White,Atheist,,Professional degree,"$100,000-$199,999",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Very Excited,Somewhat Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,Today was the best option for my schedule,Definitely,Definitely
11/19/2024 16:51:34,11/19/2024 16:52:35,100,61,True,11/19/2024 16:52:35,R_7OPFg9XytTwmGag,,,,,41.8244,-71.408,anonymous,EN,R_7OPFg9XytTwmGag,5,50-64,Female,Married,Black or African American,Catholic,,Professional degree,"$50,000-$100,000",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Very Excited,Somewhat Confident,Somewhat Confident,Very Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Probably,Probably
11/19/2024 16:51:36,11/19/2024 16:52:38,100,61,True,11/19/2024 16:52:38,R_30dyKI9qjgFNJIR,,,,,41.8244,-71.408,anonymous,EN,R_30dyKI9qjgFNJIR,3,30-39,Male,Not married,White,None,,Professional degree,"$100,000-$199,999",Democrat,Unsure,Unsure,Kamala Harris,Somewhat Excited,Somewhat Confident,Very Confident,Somewhat Confident,The Voter Information Handbook sent to my house,"I forgot to vote early or by mail,I wanted to wait to learn more about the candidates",Definitely,Definitely
11/19/2024 16:52:13,11/19/2024 16:53:48,100,94,True,11/19/2024 16:53:48,R_7ePNkRmWoLuM0D3,,,,,41.8244,-71.408,anonymous,EN,R_7ePNkRmWoLuM0D3,3,50-64,Female,Not married,White,Catholic,,2 year degree,"Less than $30,000",Democrat,Definitely Wrong,Definitely Right,Donald Trump,Extremely Excited,Very Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I do not trust mail-in voting,Definitely Not,Probably
11/19/2024 16:52:41,11/19/2024 16:53:48,100,67,True,11/19/2024 16:53:49,R_5GMl4G7WZ1GQAAF,,,,,41.8244,-71.408,anonymous,EN,R_5GMl4G7WZ1GQAAF,3,25-29,Female,Not married,Hispanic or Latino/a,None,,2 year degree,"Less than $30,000",Republican,Definitely Wrong,Definitely Wrong,Donald Trump,Not Very Excited,Not at All Confident,Not at All Confident,Not at All Confident,211 Voter Hotline,I prefer voting on election day,Probably Not,I would need more information to make a decision
11/19/2024 16:52:39,11/19/2024 16:54:00,100,81,True,11/19/2024 16:54:02,R_37EeHwgqRGd38KP,,,,,41.8244,-71.408,anonymous,EN,R_37EeHwgqRGd38KP,5,50-64,Female,Not married,White,Catholic,,Professional degree,"$50,000-$100,000",Independent,Definitely Wrong,Definitely Wrong,Other,Not Very Excited,Not Very Confident,Not Very Confident,Not Very Confident,"Rhode Island Secretary of State's Website,Social Media,Friends/Family,Religious/Community Organizations",I prefer voting on election day,Probably Not,Definitely
11/19/2024 16:53:51,11/19/2024 16:55:09,100,78,True,11/19/2024 16:55:10,R_1Q0kyalfYyCB4IV,,,,,41.8244,-71.408,anonymous,EN,R_1Q0kyalfYyCB4IV,3,50-64,Female,Not married,"White,Native Hawaiian or Pacific Islander",None,,Professional degree,"$50,000-$100,000",Independent,Unsure,Definitely Wrong,Kamala Harris,Extremely Excited,Not Very Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I forgot to vote early or by mail,Definitely,Probably
11/19/2024 16:53:54,11/19/2024 16:55:20,100,85,True,11/19/2024 16:55:21,R_1h3LUGyKP745rxL,,,,,41.8244,-71.408,anonymous,EN,R_1h3LUGyKP745rxL,5,40-49,Male,Married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,4 year degree,"$100,000-$199,999",Independent,Definitely Wrong,Definitely Wrong,Donald Trump,Somewhat Excited,Not Very Confident,Somewhat Confident,Very Confident,"Rhode Island Secretary of State's Website,Friends/Family","I prefer voting on election day,I wanted to wait to learn more about the candidates",Definitely Not,I would need more information to make a decision
11/19/2024 16:54:13,11/19/2024 16:55:55,100,102,True,11/19/2024 16:55:56,R_3mLBsyW1lDI4lZ9,,,,,41.8244,-71.408,anonymous,EN,R_3mLBsyW1lDI4lZ9,5,40-49,Female,Not married,"Asian,Other",Hinduism,,Professional degree,"$100,000-$199,999",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Somewhat Confident,"Rhode Island Secretary of State's Website,211 Voter Hotline",I prefer voting on election day,Definitely,Probably
11/19/2024 16:55:15,11/19/2024 16:57:02,100,107,True,11/19/2024 16:57:03,R_3BmNKLvEXaYxopu,,,,,41.8244,-71.408,anonymous,EN,R_3BmNKLvEXaYxopu,5,40-49,Female,Married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,Professional degree,"$30,000-$49,999",Republican,Definitely Right,Somewhat Right,Donald Trump,Somewhat Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Definitely
11/19/2024 16:55:35,11/19/2024 16:57:18,100,103,True,11/19/2024 16:57:19,R_7LdpFVMKoZvHre4,,,,,41.8244,-71.408,anonymous,EN,R_7LdpFVMKoZvHre4,5,30-39,Male,Not married,Hispanic or Latino/a,Catholic,,Some college,"$30,000-$49,999",Democrat,Somewhat Right,Somewhat Wrong,Kamala Harris,Not Very Excited,Not at All Confident,Very Confident,Somewhat Confident,Social Media,I prefer voting on election day,Probably,Probably Not
11/19/2024 16:56:01,11/19/2024 16:57:45,100,103,True,11/19/2024 16:57:46,R_1mhdtglgtatElx3,,,,,41.8244,-71.408,anonymous,EN,R_1mhdtglgtatElx3,5,50-64,Male,Married,White,Catholic,,Some college,"$100,000-$199,999",Republican,Somewhat Wrong,Somewhat Right,Donald Trump,Very Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,,
11/19/2024 16:57:09,11/19/2024 16:58:26,100,76,True,11/19/2024 16:58:26,R_5pPwLBS8eAGuZAd,,,,,41.8244,-71.408,anonymous,EN,R_5pPwLBS8eAGuZAd,5,65 or older,Male,Not married,Other,Catholic,,High school graduate / GED,"$50,000-$100,000",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Very Confident,Very Confident,Very Confident,Social Media,I prefer voting on election day,Definitely,I would need more information to make a decision
11/19/2024 16:57:19,11/19/2024 16:58:37,100,77,True,11/19/2024 16:58:37,R_1XFXx8J2ghFh0zL,,,,,41.8244,-71.408,anonymous,EN,R_1XFXx8J2ghFh0zL,5,50-64,Female,Married,White,Islam,,Professional degree,"$50,000-$100,000",Democrat,Somewhat Wrong,Somewhat Wrong,Kamala Harris,Somewhat Excited,Not Very Confident,Very Confident,Very Confident,Social Media,I do not trust mail-in voting,Probably Not,Probably Not
11/19/2024 16:57:47,11/19/2024 16:59:13,100,85,True,11/19/2024 16:59:13,R_7V9n630XYFuM8Sq,,,,,41.8244,-71.408,anonymous,EN,R_7V9n630XYFuM8Sq,5,65 or older,Female,Married,White,Catholic,,2 year degree,"$50,000-$100,000",Independent,Somewhat Wrong,Definitely Wrong,Kamala Harris,Somewhat Excited,Not at All Confident,Somewhat Confident,Very Confident,Social Media,I prefer voting on election day,Definitely Not,I would need more information to make a decision
11/19/2024 16:58:33,11/19/2024 17:00:07,100,94,True,11/19/2024 17:00:08,R_1rdWd7hxaFkyGj7,,,,,41.8244,-71.408,anonymous,EN,R_1rdWd7hxaFkyGj7,5,30-39,Male,Not married,White,Atheist,,2 year degree,"$100,000-$199,999",Democrat,,Somewhat Wrong,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Very Confident,Social Media,Today was the best option for my schedule,Definitely,Definitely
11/19/2024 16:58:37,11/19/2024 17:00:18,100,100,True,11/19/2024 17:00:19,R_3FbnfNYBE4F3DnC,,,,,41.8244,-71.408,anonymous,EN,R_3FbnfNYBE4F3DnC,5,30-39,Female,Married,White,None,,Professional degree,"$100,000-$199,999",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Somewhat Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Probably,Probably
11/19/2024 16:59:15,11/19/2024 17:00:29,100,73,True,11/19/2024 17:00:29,R_3cCW1qvnAOXy2CA,,,,,41.8244,-71.408,anonymous,EN,R_3cCW1qvnAOXy2CA,5,50-64,Prefer not to say,Married,White,Catholic,,Professional degree,"$200,000 or more",Independent,Definitely Wrong,Definitely Wrong,Other,Somewhat Excited,Not at All Confident,Very Confident,Very Confident,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house,Friends/Family",I prefer voting on election day,Probably Not,Probably
11/19/2024 17:00:14,11/19/2024 17:01:19,100,65,True,11/19/2024 17:01:20,R_3j0nrm3jekvUkiR,,,,,41.8244,-71.408,anonymous,EN,R_3j0nrm3jekvUkiR,5,40-49,Female,Not married,Other,Atheist,,2 year degree,"$100,000-$199,999",Independent,Unsure,Unsure,Kamala Harris,Extremely Excited,Not Very Confident,Somewhat Confident,Somewhat Confident,The Voter Information Handbook sent to my house,Today was the best option for my schedule,Definitely,Probably Not
11/19/2024 17:00:21,11/19/2024 17:01:29,100,68,True,11/19/2024 17:01:30,R_3PEMzGxIQL8MoP3,,,,,41.8244,-71.408,anonymous,EN,R_3PEMzGxIQL8MoP3,5,40-49,Female,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,2 year degree,"$50,000-$100,000",Republican,Unsure,Unsure,Donald Trump,Extremely Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,Social Media,I prefer voting on election day,I would need more information to make a decision,I would need more information to make a decision
11/19/2024 17:00:32,11/19/2024 17:01:43,100,71,True,11/19/2024 17:01:44,R_3NGw4xaHyL2CpFL,,,,,41.8244,-71.408,anonymous,EN,R_3NGw4xaHyL2CpFL,5,65 or older,Female,Married,White,Catholic,,Professional degree,"$100,000-$199,999",Democrat,Unsure,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Very Confident,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house","I prefer voting on election day,I wanted to wait to learn more about the candidates,Today was the best option for my schedule",Definitely,I would need more information to make a decision
11/19/2024 17:01:30,11/19/2024 17:03:18,100,108,True,11/19/2024 17:03:19,R_6HAEF1CIuabJswJ,,,,,41.8244,-71.408,anonymous,EN,R_6HAEF1CIuabJswJ,5,40-49,Male,Not married,Black or African American,Protestant / Other Christian Denomination,,4 year degree,"$100,000-$199,999",,,,Kamala Harris,Extremely Excited,Very Confident,Not Very Confident,Not Very Confident,Friends/Family,I prefer voting on election day,Definitely Not,Definitely
11/19/2024 17:01:46,11/19/2024 17:03:32,100,105,True,11/19/2024 17:03:32,R_7GeOYP2jwCgP9bo,,,,,41.8244,-71.408,anonymous,EN,R_7GeOYP2jwCgP9bo,5,40-49,Male,Married,,,,4 year degree,"$100,000-$199,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Very Excited,Not Very Confident,Somewhat Confident,Not Very Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,Definitely
11/19/2024 17:01:27,11/19/2024 17:04:02,100,155,True,11/19/2024 17:04:03,R_7s6JyjOMTG3U175,,,,,41.8244,-71.408,anonymous,EN,R_7s6JyjOMTG3U175,5,30-39,Male,Not married,"White,Asian",None,,4 year degree,"$50,000-$100,000",Independent,Somewhat Right,Somewhat Right,Kamala Harris,Not Very Excited,Not Very Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I forgot to vote early or by mail,Definitely,I would need more information to make a decision
11/19/2024 17:03:25,11/19/2024 17:04:32,100,66,True,11/19/2024 17:04:33,R_3M5MbpK6Gkgz7GF,,,,,41.8244,-71.408,anonymous,EN,R_3M5MbpK6Gkgz7GF,5,25-29,Male,Not married,White,Protestant / Other Christian Denomination,,2 year degree,"$100,000-$199,999",Republican,Definitely Wrong,Definitely Wrong,Donald Trump,Somewhat Excited,Not at All Confident,Somewhat Confident,Somewhat Confident,Social Media,I prefer voting on election day,Definitely Not,Probably
11/19/2024 17:03:34,11/19/2024 17:04:37,100,63,True,11/19/2024 17:04:38,R_1dp4PzaBXwVWLQK,,,,,41.8244,-71.408,anonymous,EN,R_1dp4PzaBXwVWLQK,5,30-39,Non-binary / Other,Not married,White,Judaism,,Professional degree,"$100,000-$199,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Not at all Excited,Not Very Confident,Very Confident,Not Very Confident,"Rhode Island Secretary of State's Website,Friends/Family",I wanted to wait to learn more about the candidates,Definitely,Definitely
11/19/2024 17:04:10,11/19/2024 17:05:24,100,73,True,11/19/2024 17:05:25,R_5izWPL4iMagS6Pf,,,,,41.8244,-71.408,anonymous,EN,R_5izWPL4iMagS6Pf,5,30-39,Female,Not married,Hispanic or Latino/a,Catholic,,Some college,"Less than $30,000",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Very Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Probably,Probably
11/19/2024 17:04:37,11/19/2024 17:05:56,100,79,True,11/19/2024 17:05:57,R_7hFsKJMl6GJMj0C,,,,,41.8244,-71.408,anonymous,EN,R_7hFsKJMl6GJMj0C,5,30-39,Male,Not married,White,Atheist,,Some college,"$30,000-$49,999",Democrat,Somewhat Right,Definitely Right,Kamala Harris,Extremely Excited,Very Confident,Very Confident,Very Confident,"The Voter Information Handbook sent to my house,Social Media,Friends/Family",I prefer voting on election day,Definitely,Definitely
11/19/2024 17:04:46,11/19/2024 17:06:14,100,88,True,11/19/2024 17:06:15,R_1RvKsQHdy41xTGj,,,,,41.8244,-71.408,anonymous,EN,R_1RvKsQHdy41xTGj,5,18-24,Female,Not married,Hispanic or Latino/a,None,,Some college,"$30,000-$49,999",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Very Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house,Social Media,Friends/Family",I prefer voting on election day,Definitely,Probably
11/19/2024 17:05:29,11/19/2024 17:06:54,100,85,True,11/19/2024 17:06:55,R_1nOfaUqRtLk3NTh,,,,,41.8244,-71.408,anonymous,EN,R_1nOfaUqRtLk3NTh,5,65 or older,Male,Married,White,Protestant / Other Christian Denomination,,High school graduate / GED,"$30,000-$49,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Very Excited,Somewhat Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,I would need more information to make a decision
